100520_HWUSI-EAS1620_0006_61CD6_CHEN,100520_HWUSI-EAS16.1
100528_HWUSI-EAS1621_0004_6127G_LANDTHALER,100528_HWUSI-EAS16.1
100601_HWUSI-EAS1620_0007_61C6J_CHEN-HUEBNER,100601_HWUSI-EAS16.1
100602_HWI-EAS244_0004_61BDV_CHEN-LANDTHALER,100602_HWI-EAS244_.1
100607_HWUSI-EAS1621_0014_304C3_RAJEWSKY,100607_HWUSI-EAS16.1
100609_HWI-EAS244_0005_61C5R_CHEN,100609_HWI-EAS244_.1
100610_HWUSI-EAS1620_0008_61CJG_CHEN,100610_HWUSI-EAS16.1
100611_HWI-EAS244_0006_61C5Y_CHEN,100611_HWI-EAS244_.1
100614_HWUSI-EAS1620_0009_6145H_CHEN,100614_HWUSI-EAS16.1
100615_HWUSI-EAS1621_0004_61BDU_CHEN,100615_HWUSI-EAS16.1
100618_HWUSI-EAS1620_00,100618_HWUSI-EAS16.2
100618_HWUSI-EAS1620_0010_622JL_RAJEWSKY,100618_HWUSI-EAS16.1
100621_HWUSI-EAS1621_0005_622C3_CHEN,100621_HWUSI-EAS16.1
100622_HWI-EAS244_0003_4337M_CHEN,100622_HWI-EAS244_.1
100625_HWI-EAS244_0004_437YB,100625_HWI-EAS244_.1
100628_HWUSI-EAS1620_0007_304BT_JANZ-SELBACH,100628_HWUSI-EAS16.1
100705_HWI-EAS244_0007_624H8_CHEN,100705_HWI-EAS244_.1
100708_HWUSI-EAS1620_0012_622YR_MIXED,100708_HWUSI-EAS16.1
100709_HWUSI-EAS1621_0008_61VWN_HUEBNER,100709_HWUSI-EAS16.1
100712_HWUSI-EAS1621_0009_705LF_HUEBNER,100712_HWUSI-EAS16.1
100720_HWI-EAS244_0008_624KH_CHEN,100720_HWI-EAS244_.1
100722_HWUSI-EAS1620_0013_624KE_CHEN-HUEBNER,100722_HWUSI-EAS16.1
100723_HWUSI-EAS1621_0010_624H7_CHEN-HUEBNER,100723_HWUSI-EAS16.1
100726_HWI-EAS244_0009_624KV_LANDTHALER-HUEBNER,100726_HWI-EAS244_.1
100730_HWUSI-EAS1620_0014_624KR_HUEBNER-MIXED,100730_HWUSI-EAS16.1
100802_HWI-EAS244_0010_624GV_MIXED,100802_HWI-EAS244_.1
100805_HWUSI-EAS1621_0011_6240N_RAJEWSKY-CHEN,100805_HWUSI-EAS16.1
100810_HWI-EAS244_0005_4337C_LANDTHALER,100810_HWI-EAS244_.1/
100812_HWUSI-EAS1620_0015_624KP_HUEBNER,100812_HWUSI-EAS16.1
100819_HWI-EAS244_0011_624L2_ROSENBAUER,100819_HWI-EAS244_.1
100820_HWUSI-EAS1620_0016_HUEBNER,100820_HWUSI-EAS16.1
100823_HWI-EAS244_0012_624GTA_MIXED,100823_HWI-EAS244_.1
100824_HWUSI-EAS1620_0017_624LJ_CHEN-HUEBNER,100824_HWUSI-EAS16.1
100826_HWUSI-EAS1621_0012_624TW_CHEN,100826_HWUSI-EAS16.1
100830_HWUSI-EAS1620_0018_624P8_HUEBNER,100830_HWUSI-EAS16.1
100914_SN303_0092_A_209P9ABXX_CHEN,100914_SN303_0092_.1
100916_HWI-EAS244_0013_624LA_MIXED,100916_HWI-EAS244_.1
100917_SN303_0093_B_205NKABXX_HUEBNER-LANDTHALER,100917_SN303_0093_.1
100922_HWUSI-EAS1621_0013_624EJ_HUEBNER-RAPP,100922_HWUSI-EAS16.1
100928_HWI-EAS244_0014_624E1_CHEN,100928_HWI-EAS244_.1
100929_HWUSI-EAS1621_0014_624J2_WERTH-GREGORY,100929_HWUSI-EAS16.1
101001_HWUSI-EAS1621_0015_624E5_RAJEWSKY,101001_HWUSI-EAS16.1
101008_HWI-EAS244_0015_62554_LANDTHALER_SELBACH,101008_HWI-EAS244_.1
101012_HWUSI-EAS1620_00020_62M3J_HUEBNER,101012_HWUSI-EAS16.1
101013_HWI-EAS244_0016_62M3L_MIXED,101013_HWI-EAS244_.1
101014_HWUSI-EAS1620_00021_62M3C_HUEBNER-LANDTHALER,101014_HWUSI-EAS16.1
101015_SN303_0095_A_20BRCABXX_HUEBNER,101015_SN303_0095_.1
101018_HWUSI-EAS1620_00022_622VC_CHEN-RAJEWSKY,101018_HWUSI-EAS16.1
101028_HWI-EAS244_0017_62M72_ROSENBAUER-HUEBNER,101028_HWI-EAS244_.1
101029_HWUSI-EAS1620_00023_62M2E_HUEBNER,101029_HWUSI-EAS16.1
101101_SN303_0096_A_209PRABXX_CHEN-HUEBNER,101101_SN303_0096_.1
101105_SN303_0097_A_20BR0ABXX_MIXED,101105_SN303_0097_.1
101115_SN303_0098_B_20BTEABXX_RAJEWSKY,101115_SN303_0098_.1
101116_HWI-EAS244_0018_62M3B_HUEBNER,101116_HWI-EAS244_.1
101116_HWUSI-EAS1620_00024_62FKC_LANDTHALER-MPIIB,101116_HWUSI-EAS16.1
101119_HWI-EAS244_0019_625CU_LANDTHALER,101119_HWI-EAS244_.1
101125_SN303_0099_B_20BRNABXX_RAJEWSKY,101125_SN303_0099_.1
101126_HWUSI-EAS1620_00025_62UF8_MIXED,101126_HWUSI-EAS16.1
101130_HWI-EAS244_0020_628F5_POY-RAJEWSKY,101130_HWI-EAS244_.1
101130_HWUSI-EAS1620_00026_628FG_CHEN-LANDTHALER,101130_HWUSI-EAS16.1
101203_HWI-EAS244_0021_62M6L_DRFZ,101203_HWI-EAS244_.1
101206_HWI-EAS244_0006_3046F_RAJEWSKY,101206_HWI-EAS244_.1
101209_SN471_0052_B_20BM1ABXX_HUEBNER,101209_SN471_0052_.1
